102.4,-26.8634,3.46513
101.852,-27.4433,3.46297
101.228,-27.8702,3.47128
100.109,-28.1618,3.47634
98.9803,-28.2963,3.48903
98.0599,-28.4745,3.4955
97.0183,-29.013,3.49711
95.8184,-29.4106,3.51091
95.2064,-29.8206,3.51456
94.1249,-30.3092,3.51858
92.8536,-30.7772,3.53627
92.1035,-31.2077,3.53254
91.1544,-31.4932,3.54048
90.3011,-32.0253,3.54472
89.0166,-32.1854,3.56391
88.4175,-32.7852,3.5687
87.4364,-33.3928,3.57387
86.1861,-33.8925,3.58807
85.484,-33.9751,3.60271
84.3743,-35.0796,3.61009
83.5153,-35.2892,3.61937
82.5277,-35.9263,3.63282
81.6081,-36.3102,3.64977
80.6912,-36.8443,3.66012
79.7837,-37.2837,3.67936
78.736,-37.8531,3.68872
78.1416,-38.6033,3.69775
77.0295,-39.2767,3.7117
76.2678,-39.7887,3.7302
75.2446,-40.3593,3.73858
74.2292,-41.0163,3.75039
73.3568,-41.6251,3.77086
72.4314,-42.3051,3.7764
71.6798,-43.18,3.78457
70.7504,-43.4152,3.80606
70.2086,-44.423,3.81262
69.1306,-44.8675,3.83208
68.1361,-45.7459,3.83432
67.5062,-46.3612,3.84616
66.7058,-47.1801,3.86111
65.8479,-48.0107,3.86044
64.9686,-48.5527,3.88867
64.0186,-49.7149,3.87735
63.2457,-50.0463,3.88596
62.5513,-50.9704,3.88173
61.7181,-51.4746,3.88806
60.9557,-52.2374,3.89605
60.6786,-53.2939,3.90189
59.2536,-53.8065,3.90749
58.8751,-54.3776,3.91057
58.0763,-54.949,3.90779
57.3232,-55.8782,3.91716
56.4481,-56.7978,3.91262
55.9297,-57.3053,3.92126
55.2349,-57.8952,3.92927
54.4373,-59.0086,3.92389
53.7225,-59.6282,3.92564
52.7276,-60.5243,3.92544
52.1745,-61.1225,3.92763
51.2944,-61.7869,3.93354
50.7729,-62.6984,3.93822
50.0879,-63.2951,3.9422
49.1772,-64.0457,3.936
48.6422,-64.609,3.947
47.9309,-65.5275,3.94097
47.1559,-65.9754,3.93415
46.5018,-66.7326,3.93544
45.8066,-67.4761,3.92994
45.0906,-68.1183,3.92999
44.5057,-68.8879,3.93223
43.6606,-69.5231,3.93754
43.1003,-70.2843,3.9389
42.3077,-71.0144,3.93721
41.714,-71.8212,3.93912
41.0774,-72.3465,3.94012
40.415,-73.0644,3.93519
39.6568,-73.6549,3.92732
38.9813,-74.4555,3.92716
38.4844,-74.8874,3.92555
37.9315,-75.441,3.92436
37.0764,-76.1929,3.92253
36.4337,-76.8518,3.91533
35.6516,-77.6062,3.90385
35.0053,-78.1136,3.90143
34.6969,-78.8474,3.89316
33.9099,-79.3131,3.8879
33.1927,-80.0544,3.88853
32.5459,-80.672,3.87831
31.709,-81.3739,3.8711
31.0582,-81.974,3.86093
30.206,-82.5903,3.85683
29.5542,-83.1734,3.84528
28.9439,-83.6181,3.84043
28.4431,-83.9426,3.83223
27.6868,-84.7294,3.82193
26.8981,-85.3056,3.81124
26.0592,-85.7491,3.79743
25.7215,-85.989,3.79661
25.1556,-86.8723,3.79499
24.3378,-87.2804,3.7625
23.7584,-87.4286,3.75442
22.9007,-88.3089,3.74085
22.1156,-88.4025,3.72929
21.4937,-89.0807,3.71616
20.7772,-89.3457,3.70896
20.3081,-90.0597,3.69255
19.3573,-90.2821,3.67473
18.8399,-90.6361,3.66008
18.2859,-91.1002,3.65486
17.5598,-91.2564,3.64149
16.8177,-91.9102,3.6238
16.0822,-91.7934,3.61959
15.4196,-92.4026,3.59141
14.8091,-92.5397,3.57865
14.0607,-93.1411,3.55752
13.7292,-92.9998,3.56003
12.6063,-93.8019,3.53039
12.208,-94.0664,3.5102
11.6363,-93.6921,3.4977
10.6094,-93.9683,3.47778
9.80962,-94.4844,3.45059
9.20177,-94.575,3.43213
8.25327,-94.783,3.40953
7.7912,-94.8292,3.39494
6.99268,-95.0029,3.37387
6.21162,-95.1581,3.35325
5.50905,-95.4196,3.33471
4.77881,-95.614,3.30378
4.54708,-95.4494,3.29314
3.46084,-95.5227,3.26723
2.80004,-95.2929,3.2483
2.11149,-95.6544,3.22962
1.44078,-95.663,3.20817
0.799876,-96.0595,3.18014
0.34832,-95.8601,3.16682
-0.494271,-95.8102,3.15034
-1.35449,-95.5353,3.11949
-2.01889,-95.5469,3.10485
-3.00515,-95.5281,3.08044
-3.16064,-95.4204,3.06707
-4.2015,-95.7255,3.04109
-4.82182,-95.3353,3.02683
-5.5096,-95.4195,3.00602
-6.58149,-95.2125,2.98179
-6.75726,-95.0781,2.97258
-7.75282,-95.007,2.94669
-8.16517,-94.9012,2.93553
-9.19831,-94.6172,2.91219
-9.946,-94.4764,2.88592
-10.2391,-94.3107,2.88769
-11.0239,-93.8538,2.86485
-11.5021,-93.6841,2.85773
-12.3519,-93.3665,2.83905
-13.2716,-93.3159,2.81441
-13.8026,-92.8345,2.79908
-14.4664,-92.5404,2.79601
-15.2354,-92.3244,2.77077
-15.8646,-92.0514,2.76011
-16.8219,-91.6792,2.73044
-17.4603,-91.3878,2.72214
-18.0216,-91.1273,2.6918
-18.8175,-90.6679,2.67642
-19.5254,-90.4359,2.65541
-20.0443,-90.102,2.63892
-20.9437,-89.6875,2.61114
-21.5214,-88.9594,2.59561
-22.1999,-88.725,2.57464
-22.736,-88.1012,2.5616
-23.4425,-87.6887,2.53437
-23.9532,-87.3919,2.52574
-24.6991,-86.9266,2.49729
-25.1758,-86.0423,2.47609
-25.9219,-85.6442,2.45239
-26.4991,-85.2615,2.44015
-27.0461,-84.9504,2.42668
-27.5433,-84.0646,2.39193
-28.3517,-83.584,2.38092
-28.6608,-82.5971,2.36185
-29.4121,-82.4271,2.34641
-30.0188,-81.9111,2.32248
-30.7096,-81.2798,2.30045
-31.1555,-80.6965,2.28828
-31.6313,-79.8587,2.26267
-32.2915,-79.3201,2.24195
-32.7203,-78.6255,2.20318
-33.0159,-78.0989,2.18559
-33.5087,-77.3919,2.17203
-34.0903,-76.3974,2.13876
-34.26,-75.7111,2.11706
-34.8701,-75.0908,2.09435
-35.0023,-74.2759,2.06103
-35.6186,-73.4756,2.03888
-35.7017,-72.7756,2.01969
-36.1865,-72.0458,1.99105
-36.4783,-71.3736,1.96636
-36.8745,-70.2668,1.94766
-37.1305,-69.6307,1.92329
-37.0422,-68.8529,1.91384
-37.8462,-68.179,1.88645
-37.9243,-67.1441,1.85671
-37.9511,-66.1771,1.84433
-38.0466,-65.4368,1.82457
-38.4562,-65.0859,1.80402
-38.482,-63.9705,1.78234
-38.4987,-63.1927,1.77145
-38.7552,-62.3623,1.75134
-38.9287,-61.6802,1.73056
-38.7385,-60.7737,1.7162
-39.1568,-59.7459,1.69508
-39.2009,-58.7947,1.67522
-39.3364,-58.3959,1.66309
-39.4432,-57.3218,1.64949
-39.3432,-56.4865,1.64303
-39.5187,-55.6119,1.62874
-39.3757,-54.9877,1.6194
-39.4479,-53.934,1.60652
-39.2952,-52.9952,1.58651
-39.4383,-52.1099,1.57372
-39.3842,-51.3928,1.57504
-39.3612,-50.5419,1.56027
-39.4284,-49.513,1.54233
-39.2895,-48.8192,1.53287
-38.9703,-47.9363,1.54038
-39.005,-47.3177,1.51844
-39.2707,-46.1258,1.49646
-38.8414,-45.4509,1.49968
-39.0251,-44.34,1.48404
-38.9796,-43.4917,1.46522
-38.6621,-42.8077,1.46406
-38.9043,-41.5796,1.44063
-38.8021,-41.0617,1.4335
-38.3446,-39.9557,1.41872
-38.475,-39.1363,1.39701
-37.8939,-38.6544,1.40322
-37.9522,-37.7344,1.38715
-37.6305,-36.6121,1.363
-37.2503,-35.8473,1.34818
-37.1397,-35.0719,1.33772
-37.1201,-34.3092,1.3263
-36.7762,-33.5633,1.31047
-36.5846,-32.424,1.2923
-36.5771,-31.7496,1.29235
-36.2048,-30.7565,1.26712
-35.8977,-30.0825,1.25754
-35.3823,-29.2045,1.24056
-35.0746,-28.0208,1.22581
-34.7873,-27.2765,1.21224
-34.6659,-26.5581,1.20085
-34.3154,-25.7325,1.1822
-33.6119,-25.028,1.17676
-33.3518,-24.221,1.15231
-32.8751,-23.7817,1.14481
-32.4877,-22.5845,1.11734
-32.0765,-21.7701,1.09669
-31.7526,-20.9108,1.07588
-31.299,-20.1292,1.05629
-30.9628,-19.2048,1.04458
-30.4938,-18.8698,1.02538
-29.948,-18.1299,1.01196
-29.2779,-17.1179,0.989508
-28.7755,-16.5718,0.970875
-28.4955,-15.6311,0.949373
-27.7159,-14.957,0.928873
-27.1491,-14.2448,0.9072
-26.5756,-13.6619,0.901351
-26.102,-13.1594,0.889539
-25.6235,-12.3326,0.863546
-24.5405,-11.7793,0.850278
-24.0619,-10.8143,0.827969
-23.488,-10.3138,0.812135
-22.8654,-9.8686,0.802477
-22.4065,-8.95125,0.771285
-21.5329,-8.68487,0.754225
-20.846,-7.95201,0.74071
-20.2111,-7.21498,0.719926
-19.2933,-6.86119,0.703583
-18.9092,-6.0696,0.682852
-18.0124,-5.56194,0.661505
-17.3857,-5.18724,0.654806
-16.5294,-4.67307,0.641236
-15.92,-4.24919,0.619441
-15.1598,-3.60576,0.605584
-14.4527,-3.16723,0.578401
-13.4272,-2.71635,0.556793
-12.7631,-2.37025,0.548308
-12.319,-1.78908,0.524793
-11.2246,-1.40935,0.506828
-10.7475,-0.765725,0.489847
-9.76295,-0.527612,0.473672
-8.92934,-0.259765,0.465314
-7.76625,0.0342358,0.447634
-7.07427,0.588849,0.427405
-6.33112,1.00194,0.415269
-5.47268,1.30116,0.40261
-4.69117,1.6373,0.38455
-4.04605,1.81289,0.367177
-3.05067,2.12531,0.354882
-2.23945,2.34012,0.345038
-1.37952,2.98309,0.330408
-0.39493,3.03831,0.312888
0.33233,3.3573,0.306885
1.28486,3.57334,0.299722
2.22405,3.80199,0.293786
2.75884,4.03503,0.284748
3.9242,4.29851,0.276301
4.8642,4.50301,0.274036
5.70236,4.68091,0.259993
6.58582,4.95942,0.260668
7.29687,5.26197,0.2626
7.95302,5.43815,0.266476
9.05533,5.69527,0.256327
9.86776,5.93343,0.25836
10.9943,6.17907,0.24368
11.6956,6.28863,0.255483
12.4656,6.48164,0.250371
13.6585,6.66896,0.24121
14.6285,6.88553,0.241657
15.3357,7.08109,0.233477
16.343,7.44655,0.222836
16.9974,7.7741,0.23035
18.2828,7.91249,0.222896
18.8989,8.13067,0.222601
19.8082,8.26731,0.212389
20.5072,8.31511,0.215702
21.7465,8.80123,0.211717
22.4629,8.90176,0.207844
23.6541,9.01761,0.198604
24.412,9.2521,0.19627
25.1515,9.3052,0.201978
26.1742,9.62452,0.190683
26.9049,9.62125,0.189754
28.1057,9.84394,0.187932
28.909,9.97985,0.18158
29.8097,10.1212,0.179847
30.5707,10.3478,0.182224
31.6785,10.5307,0.168831
32.6635,10.5475,0.167601
33.6961,10.7651,0.165925
34.6035,11.044,0.167549
35.3322,11.1073,0.168195
36.134,11.2266,0.166864
37.1592,11.4542,0.163814
37.94,11.592,0.163146
39.011,11.5438,0.166064
39.8911,11.9019,0.164477
40.6282,12.0464,0.162376
41.9069,12.0945,0.157416
43.0029,12.3286,0.148887
43.7339,12.3744,0.149013
44.4961,12.5717,0.150661
45.3015,12.603,0.143456
46.2473,12.8638,0.145049
47.4336,12.8691,0.142038
48.3964,13.0901,0.129661
49.2624,13.1176,0.131246
50.0302,13.5382,0.143685
50.6652,13.2434,0.132799
51.6383,13.557,0.132321
52.8364,13.6593,0.129683
53.652,13.923,0.118866
54.9326,13.9303,0.113347
55.6631,13.8372,0.112849
56.3803,14.3262,0.115232
57.5032,14.1831,0.106211
58.0742,14.4391,0.109695
59.1426,14.4572,0.106136
59.9141,14.4669,0.1151
61.0848,14.5883,0.103969
62.2394,14.6493,0.110481
62.9347,14.9769,0.110558
63.9238,14.6288,0.118926
64.8173,14.4833,0.112238
65.9201,14.828,0.101453
66.5368,14.9761,0.0989927
67.812,15.4669,0.103168
68.6779,15.2395,0.0962928
69.6826,15.4594,0.0885217
70.5231,15.7396,0.101859
71.2698,15.7439,0.103676
72.1221,15.7794,0.094397
73.7261,15.5902,0.0877558
74.1644,15.6367,0.111621
75.23,16.0983,0.0970549
76.0636,15.7772,0.0981125
77.1601,16.288,0.0964093
78.167,16.2438,0.0940981
78.6055,16.3758,0.0978873
79.8081,16.3909,0.106499
80.8496,16.391,0.100486
81.8829,16.6189,0.0928071
82.9031,16.558,0.0968003
83.8106,16.8546,0.096373
84.5116,16.8723,0.0957096
85.4278,16.9847,0.0947858
86.3695,16.8706,0.103008
87.4669,17.4937,0.0884156
88.4859,17.2495,0.0870206
89.2904,17.3905,0.0969399
90.3856,17.3319,0.085601
91.3803,17.7066,0.0896973
92.0942,17.7601,0.0868038
93.405,17.7408,0.0824641
94.141,17.2625,0.0865234
95.0125,17.6127,0.0782161
96.0265,17.6963,0.0761359
97.0136,18.2674,0.0804895
97.7783,18.2756,0.08074
98.956,18.1015,0.0724247
99.7209,18.0778,0.0711815
100.689,18.4906,0.0686807
101.74,18.4253,0.0738716
102.534,18.2505,0.0712308
103.62,18.3722,0.0722911
104.497,18.7093,0.0645038
105.815,18.6697,0.0612541
106.695,18.9001,0.0624126
107.303,18.5582,0.0646082
108.431,18.7804,0.0664072
109.467,18.628,0.0640632
110.328,19.1575,0.0639194
111.299,19.2337,0.0636382
112.189,19.0008,0.0613649
113.137,19.0223,0.0580811
113.769,19.0535,0.0574136
115.091,18.9902,0.0654954
116.075,19.5504,0.0670123
116.923,19.5785,0.0653005
117.999,19.5279,0.05623
118.801,19.3385,0.0661868
119.889,19.4611,0.0646928
120.82,19.4576,0.0535596
